4,33.050000
6,0.360000
24,42.580000
25,125.700000
26,5.440000
29,10.880000
30,23.400000
31,99.000000
45,2.820000
48,13.820000
50,54.160000
53,36.040000
55,28.460000
70,-2.260000
73,44.000000
77,9.980000
80,1.480000
83,60.060000
84,75.190000
85,80.390000
88,54.730000
89,17.350000
91,9.130000
108,34.090000
109,14.360000
112,59.850000
115,28.030000
120,68.210000
122,13.970000
125,93.160000
127,21.830000
131,9.300000
132,-2.460000
137,67.160000
145,58.100000
146,29.910000
149,1.040000
152,4.320000
153,65.450000
156,78.750000
159,12.410000
160,31.190000
164,32.760000
165,16.610000
170,18.700000
179,141.710000
184,14.590000
198,49.290000
203,27.710000
204,33.540000
221,14.110000
222,55.400000
226,33.340000
228,8.590000
229,17.050000
230,4.060000
232,6.350000
234,4.500000
236,5.550000
237,34.140000
238,42.270000
239,10.020000
242,12.490000
245,84.600000
247,190.650000
250,42.120000
251,71.640000
253,64.840000
255,23.840000
259,47.170000
260,29.020000
263,31.620000
264,-3.690000
266,43.480000
268,35.100000
273,32.050000
277,38.220000
281,85.190000
282,127.460000
283,95.580000
284,36.940000
285,72.130000
287,17.060000
288,26.600000
291,19.240000
296,143.460000
299,19.640000
303,72.000000
304,31.800000
306,43.780000
307,-1.200000
308,32.870000
310,37.760000
311,53.920000
312,55.020000
314,0.790000
315,-13.510000
317,32.720000
318,321.770000
319,37.530000
323,34.620000
326,29.860000
327,34.340000
328,23.300000
330,41.340000
331,18.080000
336,86.740000
337,28.040000
339,6.840000
340,87.070000
341,45.600000
343,27.110000
351,6.140000
361,12.550000
362,9.370000
364,94.660000
366,6.230000
367,36.300000
373,31.610000
379,34.370000
380,61.510000
381,28.790000
383,0.420000
384,68.230000
393,-0.190000
402,7.010000
403,28.340000
404,16.760000
405,10.200000
409,18.860000
411,9.600000
414,15.650000
416,13.770000
419,2.220000
423,3.740000
424,21.190000
434,17.870000
436,15.660000
437,48.580000
440,62.950000
447,175.820000
450,14.800000
451,11.000000
452,47.910000
458,95.690000
459,89.270000
461,32.660000
465,42.160000
466,0.760000
479,25.080000
484,-3.000000
492,-8.500000
503,66.280000
509,139.500000
511,35.520000
515,-24.160000
516,-21.580000
518,9.320000
519,197.980000
523,-7.140000
527,11.150000
533,0.960000
535,25.580000
541,21.690000
543,25.420000
544,10.620000
545,20.690000
550,47.330000
560,-10.160000
564,28.560000
567,3.540000
569,17.270000
572,27.120000
573,25.200000
574,26.420000
575,-1.440000
576,30.490000
578,7.730000
580,10.260000
581,21.670000
583,29.530000
585,95.610000
587,50.880000
589,91.760000
590,33.260000
594,48.090000
596,63.420000
598,79.070000
602,111.010000
606,4.840000
611,6.420000
612,4.410000
617,9.930000
621,7.300000
